-0.000003,-0.000724,0.001232,-0.003381,0.004827,-0.000996,0.006087,0.001548,-0.000111,0.163124,0.070256,0.074256,0.467301,-0.145647,-0.585829,0.561333,-0.093462,-0.062339,0.048662,0.223606
-0.000005,-0.000097,0.000386,-0.000811,0.000834,-0.000111,0.000723,0.001584,0.000062,0.021126,0.010130,0.037004,0.505089,0.171160,0.004679,-0.325988,0.696019,0.269931,-0.008475,0.223607
-0.000000,0.000024,0.000173,-0.000265,0.000109,0.000004,-0.000038,0.000965,-0.000002,0.000017,0.000823,0.021019,0.393524,0.191903,-0.073930,-0.571730,-0.638324,-0.086210,0.103139,0.223606
-0.000013,0.000001,0.000097,-0.000158,0.000052,0.000030,-0.000063,0.000500,0.000003,-0.000516,0.000425,0.011120,0.188125,0.130535,0.393123,0.145225,0.139383,-0.818069,-0.182054,0.223609
-0.000004,0.000035,0.000033,-0.000093,0.000022,0.000024,-0.000025,0.000306,0.000006,-0.000309,0.000152,0.005922,0.110322,0.244736,0.342348,0.301704,-0.252978,0.442992,-0.639865,0.223613
0.000001,0.000036,0.000007,-0.000055,-0.000001,0.000025,-0.000016,0.000099,-0.000007,0.000042,0.000148,0.001574,0.045960,0.237669,0.435487,0.333752,-0.079131,0.200552,0.737482,0.223599
-0.003593,-0.007611,0.012822,-0.003352,0.008348,0.000331,-0.000545,0.000844,0.014980,0.001202,-0.159738,-0.926865,-0.231779,-0.027836,-0.027294,-0.058923,-0.036240,-0.041542,-0.055758,0.223607
-0.072440,-0.393244,0.624589,-0.336684,0.500289,0.064433,0.058969,-0.018829,-0.048702,0.039687,0.091486,0.075991,-0.041433,-0.025103,-0.022900,-0.042228,-0.021631,-0.045292,-0.055745,0.223607
-0.334909,-0.558590,0.087995,0.506810,-0.394829,-0.239465,0.152132,-0.045596,-0.019504,0.043786,0.073121,0.064888,-0.047642,-0.025359,-0.022680,-0.042877,-0.021839,-0.045289,-0.055750,0.223607
-0.592221,0.063031,-0.441680,0.119621,0.379649,0.462139,0.005304,-0.025638,-0.069749,0.032233,0.086722,0.058584,-0.046191,-0.024160,-0.022721,-0.042424,-0.021858,-0.045221,-0.055740,0.223607
-0.399818,0.446197,0.007156,-0.283817,0.008726,-0.659358,0.167754,-0.138808,0.059533,0.056696,0.079216,0.062994,-0.050494,-0.025908,-0.022782,-0.042777,-0.021919,-0.045288,-0.055747,0.223607
-0.043954,0.466058,0.437937,0.126611,-0.338466,0.344642,0.178996,0.279906,-0.398660,-0.008521,0.093063,0.048917,-0.032852,-0.020326,-0.020305,-0.041595,-0.021636,-0.045227,-0.055768,0.223607
0.207828,0.267486,0.219666,0.352219,0.055428,0.181453,-0.050026,-0.583777,0.495672,0.115976,0.065850,0.077833,-0.070052,-0.031606,-0.025585,-0.043735,-0.022353,-0.045150,-0.055716,0.223607
0.378677,0.093225,-0.117210,0.472256,0.476257,-0.354438,-0.111914,0.147644,-0.392931,-0.015004,0.087991,0.049851,-0.033606,-0.022705,-0.022202,-0.041984,-0.021638,-0.045310,-0.055764,0.223607
0.301408,-0.062770,-0.237907,-0.084930,0.034422,0.057876,0.657457,0.379586,0.356243,0.249078,0.056055,0.073946,-0.066363,-0.026209,-0.016780,-0.044165,-0.021897,-0.045426,-0.055723,0.223607
0.243008,-0.124046,-0.234091,-0.247778,-0.143982,0.080205,0.274628,-0.447438,-0.290855,-0.549409,0.245067,0.009527,0.013589,-0.029826,-0.044939,-0.036908,-0.020784,-0.044587,-0.055770,0.223607
0.156852,-0.099186,-0.170503,-0.245078,-0.185594,0.054127,-0.155573,-0.261624,-0.355932,0.604412,-0.333353,0.169453,-0.231969,0.018208,0.040449,-0.054223,-0.024024,-0.046619,-0.055601,0.223607
0.081794,-0.053765,-0.096697,-0.165719,-0.171497,0.011173,-0.403447,0.127985,0.079522,0.266943,0.601024,-0.131103,0.399624,-0.186507,-0.196533,-0.017104,-0.020627,-0.043750,-0.056383,0.223607
0.041637,-0.024683,-0.049369,-0.104075,-0.117226,-0.003158,-0.367516,0.245520,0.210014,-0.229166,0.207140,0.141915,-0.522427,0.460221,0.256560,-0.098523,-0.013938,-0.046307,-0.054928,0.223607
0.021333,-0.009794,-0.026197,-0.062862,-0.068165,-0.000991,-0.233912,0.190289,0.163546,-0.290645,-0.308143,0.177435,-0.176717,-0.753410,-0.018016,0.081320,-0.041473,-0.032477,-0.054896,0.223607
0.008931,-0.001893,-0.010331,-0.027911,-0.028907,-0.000061,-0.109965,0.100624,0.103953,-0.182585,-0.408559,0.093197,0.256871,0.357884,-0.674256,-0.210668,-0.078040,-0.059245,-0.059682,0.223607
0.003393,-0.000333,-0.003937,-0.009446,-0.008914,0.000975,-0.036152,0.027424,0.050636,-0.078987,-0.248069,-0.022219,0.516802,0.041149,0.608301,-0.427613,0.186436,-0.134945,-0.047745,0.223607
0.001265,-0.000045,-0.001373,-0.003251,-0.002980,0.000169,-0.014371,0.011455,0.025755,-0.033758,-0.137625,-0.014414,0.266043,0.185582,0.245062,0.642265,-0.573939,0.061147,-0.133283,0.223607
0.000674,-0.000070,-0.000696,-0.002246,-0.002289,-0.000052,-0.010436,0.009213,0.013773,-0.017982,-0.071752,-0.011182,0.058749,0.119551,-0.042167,0.563001,0.768546,-0.129436,0.010015,0.223607
0.000110,0.000031,-0.000147,-0.000331,-0.000233,-0.000005,-0.001195,0.001114,0.002089,-0.003273,-0.016143,0.001636,0.028445,0.009727,0.016804,-0.062040,0.137280,0.961144,0.045165,0.223607
0.000027,0.000003,-0.000025,-0.000038,-0.000037,0.000003,-0.000187,0.000108,0.000618,-0.000683,-0.003351,-0.000383,0.011402,0.006632,0.011984,0.021200,-0.108428,-0.081178,0.964818,0.223607
-0.000009,-0.000254,-0.000790,-0.000591,0.000278,-0.001931,0.007685,-0.000851,0.010546,0.002792,-0.003864,-0.010070,0.146539,-0.228035,0.005074,0.931755,-0.050574,-0.053336,0.229415,0.000000
0.000517,-0.000862,-0.000897,-0.004245,-0.006113,-0.001068,0.028487,-0.009615,0.043259,0.015447,0.020433,0.005274,0.480795,-0.719959,-0.300905,-0.313249,-0.053140,-0.053429,0.229415,0.000000
-0.030629,-0.041267,0.030407,0.029805,-0.042952,-0.035133,0.279164,-0.416653,0.072133,0.033873,-0.000089,0.004791,0.641649,0.492190,0.142507,-0.047111,-0.050780,-0.053460,0.229415,0.000000
-0.204195,-0.258226,0.232905,0.197679,-0.201745,-0.142998,0.264967,-0.567229,0.025897,-0.011177,-0.066729,-0.019140,-0.487192,-0.206336,-0.007269,-0.039554,-0.050484,-0.053417,0.229415,0.000000
-0.436215,-0.409866,0.423816,0.130552,-0.190583,-0.002418,-0.384283,0.399296,0.032285,-0.037961,0.015321,0.013798,0.124507,0.138433,0.063392,-0.044468,-0.050657,-0.053439,0.229415,0.000000
-0.434258,0.138321,0.020445,-0.642480,0.299005,0.440732,-0.004050,-0.123898,0.044357,-0.011929,-0.030467,0.002374,-0.125841,0.002862,0.036860,-0.042180,-0.050607,-0.053430,0.229415,0.000000
-0.273035,0.684559,-0.117144,-0.051917,-0.418549,-0.417739,-0.135372,0.052853,0.036060,-0.037206,-0.008509,-0.000815,-0.056515,0.041946,0.044497,-0.043243,-0.050572,-0.053432,0.229415,0.000000
0.268247,0.466018,0.455292,0.428503,0.105855,0.483277,-0.049791,0.006269,0.061691,0.016786,-0.023208,0.014073,-0.072800,0.029009,0.043190,-0.042497,-0.050612,-0.053433,0.229415,0.000000
0.545338,-0.057358,0.415211,-0.469846,0.094770,-0.379919,-0.190590,-0.056305,-0.070749,-0.197792,0.052298,-0.030490,-0.054529,0.036064,0.037112,-0.043063,-0.050622,-0.053431,0.229415,0.000000
0.335415,-0.172154,-0.193260,-0.219131,-0.506273,0.252965,0.046243,0.154140,0.324337,0.432319,-0.224448,0.090257,-0.107103,0.032570,0.057355,-0.042616,-0.050480,-0.053435,0.229415,0.000000
0.139929,-0.121531,-0.374753,0.053469,-0.302554,0.332640,-0.165081,-0.085656,-0.245694,-0.562506,0.309611,-0.221467,-0.040826,0.035272,0.033737,-0.042320,-0.050624,-0.053428,0.229415,0.000000
0.044152,-0.064530,-0.306592,0.167334,0.241563,-0.054694,-0.451614,-0.203932,-0.246810,0.027484,-0.439686,0.498064,-0.020753,0.034712,0.022763,-0.041223,-0.050979,-0.053428,0.229415,0.000000
0.015692,-0.043369,-0.216046,0.146202,0.315692,-0.136226,-0.311673,-0.094171,0.104691,0.435181,0.153684,-0.642787,-0.072666,0.039660,0.035303,-0.048139,-0.050541,-0.053436,0.229415,0.000000
0.015802,-0.056493,-0.190042,0.120018,0.276198,-0.138280,0.103583,0.133315,0.547688,-0.137145,0.494673,0.418800,-0.132341,0.023169,0.076603,-0.036615,-0.050190,-0.053433,0.229415,0.000000
0.007725,-0.037719,-0.122334,0.089615,0.214131,-0.109846,0.345705,0.335090,0.181705,-0.398850,-0.577783,-0.300079,-0.059556,0.068028,-0.038752,-0.045479,-0.050950,-0.053434,0.229415,0.000000
0.003470,-0.016886,-0.040294,0.020524,0.085087,-0.059613,0.365587,0.286962,-0.534680,0.219678,0.138728,0.071716,-0.030525,-0.149756,0.568029,-0.093187,-0.046355,-0.053420,0.229415,0.000000
0.001863,-0.007564,-0.014387,0.004086,0.032659,-0.026879,0.226280,0.171679,-0.348299,0.189965,0.171196,0.095008,-0.120408,0.296671,-0.731292,0.030197,-0.166348,-0.054793,0.229415,0.000000
0.000187,-0.000801,-0.001504,0.000415,0.003455,-0.002808,0.024212,0.018298,-0.037591,0.020582,0.018428,0.010465,-0.012163,0.032735,-0.086371,0.003008,0.965087,-0.063691,0.229415,0.000000
0.000004,-0.000018,-0.000032,0.000009,0.000077,-0.000063,0.000540,0.000409,-0.000826,0.000460,0.000411,0.000228,-0.000271,0.000764,-0.001834,-0.000016,0.009427,0.973279,0.229422,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
-0.005468,-0.000973,0.020031,-0.057676,-0.174276,-0.007137,0.032405,-0.256449,-0.073318,-0.015195,0.367401,-0.089411,-0.405255,-0.082960,0.686660,-0.216359,-0.098133,-0.022476,-0.029240,0.223607
-0.023148,-0.041643,0.071471,-0.117998,-0.405056,-0.042989,0.081889,-0.437582,-0.068626,0.031302,0.414344,-0.002078,-0.092811,0.097570,-0.564229,0.220411,-0.033330,-0.017871,-0.026868,0.223607
-0.098021,-0.211567,0.188142,-0.131084,-0.460348,-0.125142,0.127656,-0.191466,0.089699,0.120370,-0.424200,0.103094,0.527598,-0.007460,0.240655,-0.072931,-0.080112,-0.023175,-0.028316,0.223607
-0.222605,-0.441179,0.271225,-0.054879,-0.109093,-0.187997,0.035459,0.446582,0.095546,0.004849,-0.226279,-0.180618,-0.512617,0.002548,-0.135037,0.063566,-0.046729,-0.017639,-0.027683,0.223607
-0.330381,-0.407563,0.160147,0.165076,0.389872,-0.068928,-0.059320,0.111264,-0.205492,-0.076866,0.454617,0.177647,0.387917,0.037793,0.048563,-0.009218,-0.084923,-0.022905,-0.027116,0.223607
-0.436371,0.047005,-0.232310,0.427169,0.297810,0.023329,0.077582,-0.480355,0.048704,0.123320,-0.357296,-0.088707,-0.181566,0.020710,-0.053948,0.041634,-0.051483,-0.018131,-0.028410,0.223607
-0.392229,0.472611,-0.320172,0.176411,-0.330570,-0.053622,0.140262,0.470773,0.151031,0.044908,0.196846,0.061474,0.109714,0.006276,0.008280,0.004083,-0.070362,-0.022070,-0.027512,0.223607
-0.134170,0.477649,0.246111,-0.292549,0.129375,-0.329207,-0.290829,-0.020407,-0.487771,-0.239877,-0.206292,-0.041111,-0.007675,0.029734,-0.026408,0.024557,-0.067355,-0.019052,-0.027021,0.223607
0.143393,0.329782,0.501245,-0.098167,0.352108,-0.052711,0.197039,-0.018788,0.497287,0.353335,0.109954,0.060904,0.008426,-0.000721,-0.010255,0.023157,-0.062659,-0.021866,-0.028419,0.223607
0.348671,0.102432,0.301153,0.506699,-0.088626,0.293309,0.381947,0.108268,-0.289141,-0.293594,-0.083581,-0.174493,0.050816,0.062976,-0.018089,0.010600,-0.062019,-0.016398,-0.025930,0.223607
0.399876,-0.033952,-0.062491,0.421416,-0.120291,-0.246281,-0.475127,0.056141,-0.049542,0.276720,-0.048426,0.444113,-0.118050,-0.056484,-0.017968,0.026784,-0.071555,-0.025778,-0.029447,0.223607
0.330598,-0.089366,-0.329888,0.020487,0.118723,-0.456623,-0.045079,0.004799,0.177851,-0.065211,0.078263,-0.617429,0.219409,0.151225,-0.001582,-0.015845,-0.058426,-0.015973,-0.025669,0.223607
0.201156,-0.079354,-0.333664,-0.245584,0.195704,-0.185424,0.474232,0.004245,-0.017934,-0.277682,-0.084703,0.405944,-0.085886,-0.384922,-0.034016,0.135876,-0.081735,-0.036972,-0.037386,0.223607
0.114748,-0.053482,-0.236410,-0.269640,0.114353,0.205570,0.160939,0.102973,-0.222454,0.275458,-0.086695,0.174441,-0.080476,0.694522,-0.020638,-0.242409,-0.045395,0.010275,-0.006034,0.223607
0.054071,-0.030278,-0.122429,-0.180867,0.049651,0.380265,-0.118595,0.113922,-0.225698,0.390514,-0.022878,-0.240329,0.088433,-0.249305,0.155635,0.604624,-0.002125,-0.021141,-0.049074,0.223607
0.025719,-0.018020,-0.064962,-0.120903,0.027086,0.313319,-0.169646,0.034937,-0.027795,0.098828,-0.016598,-0.157235,0.060829,-0.453979,-0.312372,-0.636905,-0.166375,-0.151706,-0.044931,0.223607
0.016143,-0.014279,-0.038111,-0.095017,0.005546,0.343966,-0.338783,-0.030897,0.378603,-0.450631,-0.052391,0.085938,0.002843,0.146093,0.024190,0.139172,-0.384957,0.388713,0.088597,0.223607
0.007073,-0.006903,-0.016682,-0.048420,0.003416,0.186544,-0.199769,-0.021529,0.239808,-0.305613,-0.025722,0.078434,0.003019,0.136676,0.052611,0.068507,0.499104,-0.631135,-0.201967,0.223607
0.000773,-0.000565,-0.001648,-0.003515,0.003012,0.007421,-0.008710,0.002756,-0.006517,0.002027,0.009180,0.001063,0.016988,-0.092971,-0.021584,-0.131323,0.629567,0.647425,-0.327943,0.223607
0.000174,-0.000355,-0.000757,-0.000959,0.001604,0.002337,-0.003553,0.000812,-0.004239,0.003039,0.004456,-0.001639,0.008343,-0.057323,-0.000469,-0.037979,0.339002,0.037876,0.910369,0.223607
-0.000098,-0.000103,0.000200,-0.000049,-0.000028,-0.000417,-0.000889,0.000054,0.000291,0.000142,-0.001120,-0.000666,0.000870,-0.007783,-0.051615,-0.934971,0.260896,-0.054791,-0.045085,0.223607
-0.035802,-0.045034,0.122927,-0.044559,-0.015533,-0.402717,-0.858807,-0.017434,0.080343,0.026384,0.033719,-0.031889,-0.080553,0.046504,0.073367,0.047175,-0.022032,-0.010263,-0.056236,0.223607
-0.372823,-0.315024,0.779781,-0.120918,0.145049,0.062379,0.203253,-0.020463,0.002076,0.022656,0.033329,-0.034734,-0.078432,0.047086,0.073072,0.046244,-0.021712,-0.010278,-0.056243,0.223607
-0.604318,-0.277143,-0.393801,0.415474,-0.295239,-0.181247,0.142494,0.099018,0.092951,0.006451,0.017328,-0.032926,-0.080889,0.047184,0.073912,0.046196,-0.021601,-0.010274,-0.056243,0.223607
-0.359843,0.269315,-0.256237,-0.018774,0.512318,0.450331,-0.175432,-0.362238,-0.156215,0.080182,0.057596,-0.040469,-0.074295,0.048490,0.071989,0.045989,-0.022115,-0.010436,-0.056203,0.223607
-0.162912,0.700688,0.039946,-0.198879,0.095860,-0.316700,0.231398,0.375060,0.253894,-0.039344,0.020355,-0.028585,-0.082811,0.047211,0.073829,0.046195,-0.021558,-0.010215,-0.056243,0.223607
0.104193,0.385826,0.214543,0.193678,-0.561131,-0.013887,0.073595,-0.411240,-0.397448,0.192547,0.022538,-0.047948,-0.077584,0.046213,0.072624,0.046036,-0.021940,-0.010412,-0.056234,0.223607
0.257208,0.078063,0.135968,0.400449,-0.096409,0.385862,-0.067846,-0.064386,0.567352,-0.417375,0.129615,0.001468,-0.070203,0.053625,0.073711,0.046057,-0.021380,-0.010155,-0.056213,0.223607
0.299114,-0.061619,0.033200,0.368242,0.223497,0.105477,0.009822,0.333187,0.024321,0.618034,-0.356601,-0.135194,-0.075608,0.050118,0.075464,0.046626,-0.021752,-0.010488,-0.056248,0.223607
0.287110,-0.120631,-0.054353,0.222023,0.306929,-0.230380,0.136931,0.147641,-0.386584,-0.139518,0.622690,0.167633,-0.129979,0.026822,0.069078,0.045489,-0.021754,-0.010404,-0.056092,0.223607
0.209427,-0.131392,-0.109746,-0.021232,0.244278,-0.382955,0.225093,-0.385588,-0.021911,-0.351578,-0.435245,-0.378430,-0.002678,0.053585,0.070907,0.046418,-0.023977,-0.010686,-0.056800,0.223607
0.169858,-0.183980,-0.184541,-0.366157,-0.057281,-0.102193,0.180212,-0.354762,0.412092,0.394128,0.161974,0.381494,-0.036562,0.188351,0.089196,0.046053,-0.012810,-0.007531,-0.055457,0.223607
0.111349,-0.156434,-0.166610,-0.416275,-0.233279,0.240384,-0.001929,0.177212,-0.005437,0.049597,0.257283,-0.608968,-0.217443,-0.269564,0.042405,0.046028,-0.038983,-0.015560,-0.057658,0.223607
0.059202,-0.082760,-0.093673,-0.236009,-0.143219,0.207849,-0.048265,0.239489,-0.261751,-0.290472,-0.412755,0.461823,-0.444953,0.057406,0.093454,0.046524,-0.014268,-0.009066,-0.052694,0.223607
0.030455,-0.051384,-0.056668,-0.155570,-0.116527,0.162145,-0.046345,0.217983,-0.161593,-0.105796,0.010142,-0.091671,0.618781,0.626088,0.044781,0.043736,-0.025071,-0.025565,-0.059975,0.223607
0.005995,-0.007100,-0.008863,-0.019793,-0.010568,0.017964,-0.004639,0.026500,-0.033825,-0.031317,-0.076779,0.204890,0.501250,-0.610578,0.466632,0.064929,0.141771,0.172868,-0.047795,0.223607
0.001297,-0.000850,-0.001291,-0.001132,0.001030,-0.001105,0.000805,0.000211,-0.006424,-0.010083,-0.052787,0.140272,0.219321,-0.296593,-0.487157,-0.058927,-0.617313,-0.371357,-0.177598,0.223607
0.000379,-0.000237,-0.000529,-0.000379,0.000283,-0.000441,0.000310,-0.000262,-0.001645,-0.003269,-0.019112,0.045222,0.072364,-0.111822,-0.499186,0.296440,0.710026,-0.296832,0.022922,0.223607
0.000142,-0.000152,-0.000222,-0.000118,-0.000102,-0.000218,0.000167,-0.000093,-0.000179,-0.001049,-0.010833,0.023630,0.022394,-0.025798,-0.466839,0.009508,-0.058581,0.848629,0.080767,0.223607
0.000067,-0.000049,-0.000031,-0.000024,0.000072,-0.000131,0.000072,0.000112,-0.000306,-0.000322,-0.001337,0.005046,0.017011,-0.016545,0.040376,-0.021744,-0.125846,-0.137182,0.955327,0.223607
-0.000055,-0.000339,-0.000301,0.000914,0.001338,-0.000013,0.000049,0.000244,0.002224,-0.001701,0.025532,-0.000983,-0.001673,-0.090669,-0.612276,-0.748700,0.008805,-0.054491,0.229416,0.000000
-0.001215,-0.005683,-0.006369,0.017111,0.025290,-0.007464,0.001389,0.000596,0.015580,0.004797,0.362414,0.010605,0.018053,-0.883425,0.157614,0.063717,-0.050809,-0.048300,0.229416,0.000000
-0.017173,-0.073270,-0.085330,0.215317,0.295062,-0.129055,0.017945,0.044777,0.018584,0.019371,0.774173,0.038544,0.028985,0.411471,0.073303,-0.009342,-0.049816,-0.048757,0.229416,0.000000
-0.056113,-0.183824,-0.207429,0.468424,0.554181,-0.281790,0.036714,0.089022,-0.099144,-0.054854,-0.468166,-0.028839,-0.008172,-0.084090,0.086337,-0.001460,-0.048675,-0.048719,0.229416,0.000000
-0.215637,-0.375972,-0.353899,0.273044,-0.720175,-0.125648,-0.010110,0.082695,-0.042161,-0.025400,-0.019442,-0.006277,0.003512,0.061793,0.082926,-0.003359,-0.049030,-0.048728,0.229416,0.000000
-0.543933,-0.261199,0.013376,-0.695935,0.169693,-0.196874,0.073392,0.074820,-0.047867,-0.024629,-0.053060,-0.009311,0.001718,0.052366,0.083089,-0.003271,-0.049015,-0.048725,0.229416,0.000000
-0.475766,0.700697,0.306514,0.228115,-0.149898,-0.165058,-0.090768,0.069136,-0.052935,-0.035187,-0.053646,-0.002842,0.001770,0.051887,0.083141,-0.003288,-0.048984,-0.048735,0.229416,0.000000
0.344757,0.481193,-0.596092,-0.289917,-0.047277,-0.122611,0.335220,0.060342,-0.081807,-0.011122,-0.052596,-0.015624,0.009011,0.051925,0.083082,-0.003375,-0.049117,-0.048726,0.229416,0.000000
0.423354,-0.016540,0.128280,-0.196321,-0.071007,-0.379892,-0.730925,0.087878,-0.009881,-0.063026,-0.055621,0.005508,-0.001310,0.051264,0.083321,-0.003319,-0.048829,-0.048727,0.229416,0.000000
0.339100,-0.159760,0.576867,0.009303,-0.157827,-0.272057,0.538727,-0.033940,-0.215268,0.117365,-0.046169,-0.083047,0.012840,0.051954,0.082951,-0.003688,-0.049135,-0.048736,0.229416,0.000000
0.109891,-0.041282,0.152523,-0.004329,-0.009063,0.263076,0.143956,0.355454,0.473757,-0.586971,-0.081035,0.320441,-0.035496,0.051820,0.083847,-0.001889,-0.048599,-0.048721,0.229416,0.000000
0.043095,-0.016531,0.045074,-0.007949,0.037918,0.469426,-0.088324,0.528582,0.004447,0.363136,-0.055317,-0.521840,0.111462,0.051981,0.083259,-0.003183,-0.049394,-0.048701,0.229416,0.000000
0.024973,-0.023201,0.018885,-0.013296,0.030991,0.429879,-0.112481,-0.022998,-0.570223,0.145914,-0.048461,0.564577,-0.255530,0.048644,0.082018,-0.003531,-0.049208,-0.048706,0.229416,0.000000
0.011106,-0.019371,0.008289,-0.007894,0.020124,0.304306,-0.076868,-0.505588,-0.236584,-0.446906,-0.027753,-0.298988,0.479564,0.065520,0.086152,-0.006534,-0.046935,-0.048997,0.229416,0.000000
0.007554,-0.003894,-0.001020,0.000435,0.011087,0.125711,-0.021487,-0.399051,0.231124,-0.028232,-0.025355,-0.340559,-0.767344,0.049737,0.052666,0.025888,-0.061758,-0.047726,0.229416,0.000000
0.005157,-0.000980,0.000462,0.002519,0.008265,0.076472,-0.014106,-0.368745,0.512553,0.517744,-0.145936,0.293649,0.302782,0.056192,0.230537,-0.127359,-0.015066,-0.050202,0.229416,0.000000
0.000801,-0.000077,0.000220,0.000416,0.001146,0.010268,-0.002224,-0.056411,0.088121,0.099228,-0.026931,0.069907,0.094976,-0.000943,-0.662399,0.609475,-0.317178,-0.031537,0.229416,0.000000
0.000107,0.000028,-0.000053,0.000041,0.000154,0.001321,-0.000112,-0.006795,0.009543,0.010455,-0.002648,0.005076,0.004679,0.002400,-0.152217,0.216246,0.924290,-0.151050,0.229416,0.000000
-0.000003,0.000006,0.000000,0.000003,-0.000001,0.000003,0.000014,-0.000020,-0.000062,0.000016,0.000016,0.000001,0.000174,0.000175,-0.007351,0.006973,0.098454,0.968283,0.229416,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
-0.004100,0.002473,0.006576,0.009947,-0.003816,-0.019143,0.017078,0.038288,0.071427,0.011604,-0.034639,0.090978,0.767795,0.576116,-0.061672,-0.018492,-0.054255,-0.052609,-0.041329,0.223607
-0.000490,0.001243,-0.001909,-0.001185,-0.001899,0.000620,-0.000558,-0.011124,-0.004157,-0.006661,0.022417,0.057463,0.022167,-0.037985,0.959969,0.038219,-0.132193,-0.042774,-0.041952,0.223607
0.005206,0.000999,-0.001441,-0.004961,-0.001979,-0.106663,-0.149336,-0.013338,-0.026431,-0.041000,0.086633,0.041752,0.511356,-0.789017,-0.109472,-0.040052,-0.048610,-0.052123,-0.041912,0.223607
0.067368,0.035321,0.075249,-0.045414,0.022050,-0.534511,-0.750033,-0.058351,-0.055319,-0.037441,-0.051744,0.008664,-0.196301,0.167843,-0.051268,-0.029988,-0.051021,-0.050732,-0.041499,0.223607
0.584648,0.281178,0.630003,-0.162536,0.197398,0.160408,0.126545,0.072519,0.003507,-0.027798,-0.045459,0.003491,-0.074640,-0.013444,-0.057853,-0.031234,-0.050668,-0.051008,-0.041559,0.223607
0.565600,-0.244626,-0.361052,0.619241,-0.119815,0.132158,-0.020891,0.023415,-0.053415,-0.015859,-0.047777,-0.010003,-0.082888,0.010915,-0.057685,-0.030062,-0.050954,-0.051001,-0.041545,0.223607
